188.839585 85.145
190.207995 85.115
191.586320 85.079
192.974634 85.039
194.373007 84.996
195.781514 84.950
197.200228 84.902
198.629222 84.852
200.068571 84.801
201.518351 84.749
202.978636 84.695
204.449503 84.639
205.931028 84.581
207.423289 84.523
208.926364 84.464
210.440330 84.406
211.965268 84.349
213.501255 84.293
215.048374 84.238
216.606703 84.182
218.176324 84.128
219.757320 84.073
221.349772 84.018
222.953764 83.962
224.569378 83.904
226.196701 83.844
227.835815 83.784
229.486807 83.722
231.149763 83.660
232.824770 83.597
234.511914 83.536
236.211284 83.476
237.922969 83.416
239.647056 83.356
241.383638 83.298
243.132803 83.240
244.894644 83.181
246.669251 83.122
248.456718 83.061
250.257138 83.000
252.070604 82.939
253.897212 82.878
255.737056 82.816
257.590232 82.754
259.456837 82.692
261.336968 82.629
263.230724 82.566
265.138202 82.503
267.059503 82.442
268.994726 82.381
270.943973 82.322
272.907344 82.265
274.884943 82.209
276.876873 82.155
278.883237 82.103
280.904140 82.053
282.939687 82.005
284.989985 81.957
287.055140 81.911
289.135259 81.867
291.230453 81.823
293.340829 81.781
295.466497 81.737
297.607569 81.693
299.764156 81.648
301.936371 81.603
304.124326 81.555
306.328137 81.506
308.547917 81.456
310.783782 81.405
313.035849 81.354
315.304236 81.301
317.589061 81.248
319.890442 81.195
322.208500 81.143
324.543356 81.092
326.895130 81.041
329.263947 80.992
331.649930 80.944
334.053202 80.897
336.473889 80.851
338.912117 80.808
341.368014 80.766
343.841708 80.726
346.333326 80.686
348.843000 80.646
351.370861 80.605
353.917039 80.563
356.481668 80.519
359.064881 80.472
361.666813 80.420
364.287600 80.365
366.927378 80.306
369.586285 80.245
372.264459 80.182
374.962041 80.119
377.679171 80.054
380.415990 79.989
383.172641 79.925
385.949268 79.861
388.746015 79.797
391.563029 79.733
394.400456 79.668
397.258444 79.603
400.137143 79.540
403.036701 79.479
405.957271 79.420
408.899005 79.364
411.862056 79.314
414.846578 79.271
417.852728 79.234
420.880661 79.204
423.930535 79.180
427.002511 79.164
430.096747 79.156
433.213405 79.156
436.352648 79.163
439.514639 79.177
442.699544 79.196
445.907527 79.220
449.138757 79.248
452.393401 79.278
455.671630 79.310
458.973615 79.341
462.299527 79.371
465.649540 79.400
469.023828 79.428
472.422568 79.455
475.845937 79.481
479.294113 79.506
482.767276 79.529
486.265606 79.551
489.789287 79.572
493.338502 79.592
496.913437 79.609
500.514276 79.623
504.141209 79.635
507.794424 79.644
511.474112 79.651
515.180464 79.657
518.913674 79.663
522.673936 79.669
526.461447 79.676
530.276404 79.682
534.119005 79.689
537.989452 79.697
541.887945 79.704
545.814688 79.711
549.769887 79.718
553.753746 79.726
557.766474 79.736
561.808280 79.747
565.879374 79.760
569.979969 79.775
574.110279 79.792
578.270519 79.812
582.460905 79.833
586.681657 79.854
590.932994 79.876
595.215138 79.897
599.528313 79.918
603.872742 79.938
608.248653 79.957
612.656273 79.976
617.095833 79.995
621.567564 80.013
626.071699 80.033
630.608472 80.055
635.178121 80.077
639.780884 80.100
644.417000 80.123
649.086711 80.146
653.790261 80.170
658.527895 80.194
663.299859 80.219
668.106403 80.245
672.947778 80.274
677.824235 80.305
682.736029 80.338
687.683415 80.374
692.666653 80.413
697.686001 80.455
702.741721 80.501
707.834078 80.549
712.963335 80.601
718.129761 80.656
723.333626 80.714
728.575199 80.776
733.854755 80.842
739.172569 80.912
744.528919 80.986
749.924082 81.064
755.358341 81.146
760.831979 81.231
766.345281 81.321
771.898535 81.413
777.492030 81.508
783.126058 81.604
788.800912 81.703
794.516889 81.802
800.274285 81.903
806.073403 82.004
811.914543 82.108
817.798010 82.212
823.724112 82.318
829.693156 82.425
835.705455 82.532
841.761321 82.639
847.861071 82.745
854.005022 82.851
860.193494 82.955
866.426811 83.058
872.705297 83.158
879.029279 83.255
885.399087 83.349
891.815054 83.440
898.277514 83.527
904.786803 83.610
911.343261 83.689
917.947230 83.763
924.599054 83.833
931.299080 83.900
938.047657 83.964
944.845137 84.025
951.691874 84.084
958.588226 84.139
965.534551 84.193
972.531213 84.245
979.578575 84.294
986.677005 84.341
993.826873 84.386
1001.028552 84.429
1008.282418 84.469
1015.588848 84.508
1022.948223 84.544
1030.360928 84.579
1037.827348 84.613
1045.347873 84.645
1052.922894 84.676
1060.552808 84.707
1068.238010 84.737
1075.978903 84.766
1083.775890 84.795
1091.629377 84.823
1099.539773 84.852
1107.507492 84.881
1115.532948 84.911
1123.616559 84.940
1131.758748 84.970
1139.959939 85.000
1148.220558 85.031
1156.541038 85.062
1164.921811 85.094
1173.363314 85.126
1181.865989 85.159
1190.430277 85.193
1199.056625 85.228
1207.745484 85.264
1216.497306 85.300
1225.312546 85.336
1234.191666 85.372
1243.135128 85.408
1252.143397 85.444
1261.216945 85.480
1270.356243 85.516
1279.561768 85.553
1288.834000 85.590
1298.173422 85.628
1307.580522 85.667
1317.055789 85.706
1326.599718 85.746
1336.212807 85.786
1345.895556 85.828
1355.648470 85.870
1365.472057 85.913
1375.366831 85.957
1385.333306 86.002
1395.372002 86.048
1405.483443 86.095
1415.668155 86.144
1425.926670 86.194
1436.259523 86.245
1446.667251 86.297
1457.150398 86.350
1467.709511 86.402
1478.345139 86.455
1489.057837 86.506
1499.848164 86.557
1510.716682 86.606
1521.663958 86.655
1532.690562 86.704
